"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.449869155109907,0.459782306587321,0.434482142756698,0.401194476058639,0.342707113845288,0.376627800966926,0.424155262972674,0.39407516667996,0.443549643691974,0.411268167772853,0.440393713946531,0.431106494511996,0.572875482249389,0.520955008659631,0.505485531042776,0.476370544179387,0.469061462019408,0.410013043089985,0.42070649795417,0.377324087687628,0.401736145632124,0.395821530019523,0.333350548260807,0.294012328008984,0.228992041828075,0.193559233305935,0.268093184757377,0.255485675368429,0.277661995092612,0.299461320085062,0.319894559946768,0.48255268138974,0.444642551614625,0.379880892091122,0.513908826709694,0.575801189257311,0.488149494453099,0.577557229825636,0.634472466969176,0.604079655326314,0.584919351975561,0.558009201752585,0.579456992447635,0.524474818792514,0.509907402325928,0.465220930206503,0.498346582951057,0.455404546257175,0.253146482174987,0.21007217326847,0.27738335840371,0.331433851120405,0.26896054882799,0.373958327795604,0.278810706620556,0.289051446274295,0.233599042904667,0.373362823489329,0.434958736084566,0.319847989016132,0.250435944691528,0.277268634056095,0.222655787506738,0.383865434847869,0.420321809036403,0.413971433142768,0.347539587352659,0.381843023469817,0.245968267009671,0.396266789654961,0.297757627625414,0.345455541463608,0.302327599685501,0.330330152223793,0.295071561612892,0.389958178305552,0.404637181922482,0.376458662375964,0.460215509720313,0.475545517170782,0.481338379453512,0.416481883516879,0.486256457350097,0.404689978948529,0.351212926839704,0.391252319144101,0.358985788883202,0.367929166569629,0.408276855858064,0.436526665364875,0.509831152484295,0.511858841705805,0.411182508566772,0.418095185804804,0.490303796583024,0.443411841786372,0.465485459108099,0.557781311634538,0.537421598324723,0.571417339057186
"2",0.539769357164155,0.497896139883188,0.397048008651241,0.387438698800158,0.291452118514647,0.38998012036763,0.320803140269679,0.448152177494683,0.370175491645955,0.478563521976197,0.45000277226405,0.472528568652259,0.56037639299628,0.493363145639562,0.477798341648052,0.367272221851851,0.469204519363535,0.44953604184867,0.401490448445335,0.430919010606669,0.387750101522883,0.405436457296861,0.308779336775694,0.240228248919551,0.197494703298869,0.174072799478429,0.296303145956847,0.29354501652474,0.368175315481588,0.3127461002833,0.261126868614574,0.386399727035642,0.355574712827811,0.371624377949316,0.476885410431993,0.541893611870439,0.582735826224239,0.523792790979209,0.575658508651102,0.534470612001611,0.489947567472584,0.472757002568668,0.586910628449323,0.416493798987295,0.444693265515297,0.360205824697494,0.41190124603412,0.437710334046496,0.40660715568606,0.312431395045211,0.308874440776668,0.307011630026069,0.311293400809452,0.25138988964265,0.278165955556979,0.260373612692886,0.287460838027521,0.429245812310506,0.421753005081019,0.269051215827259,0.247320299133185,0.291073573488348,0.23842265785942,0.365064818317382,0.367326186333825,0.410095179558047,0.32302595391517,0.378962690261989,0.487139696308045,0.433639493233131,0.329415524009682,0.265786974502767,0.298032166046963,0.29177587225216,0.270891398260432,0.325355770136811,0.376956237176981,0.450872647559784,0.449454296474427,0.436068214470983,0.482520931076807,0.5928042278557,0.472609787795508,0.416518129560044,0.359310679757655,0.370552553825222,0.415421442840399,0.353933405855909,0.408388248376662,0.466678387056878,0.471190412535967,0.551499229852359,0.436046922637358,0.454032849641128,0.546353495300767,0.568034386955902,0.553611729496745,0.559191411207721,0.682789904794468,0.510122498737795
"3",0.54478301612552,0.513600092309276,0.436062187324492,0.506298813547067,0.355081129059583,0.398130496353838,0.372062812095994,0.412643151419162,0.32367599983038,0.400807315950347,0.404086178376347,0.529702778844921,0.460154691280518,0.393626648431783,0.397135393354827,0.448900295447106,0.389086524477676,0.504512290386796,0.460206214342159,0.427722561083504,0.493961507805929,0.352486438172991,0.369508232778957,0.285786772479501,0.273303591860023,0.228821791466456,0.249153260706544,0.340785825512604,0.346565575825694,0.375406007482994,0.35835603526364,0.26239391497755,0.497540250881291,0.451959358553461,0.407690417295073,0.448166261148817,0.525426099006333,0.467507196831371,0.444950757065059,0.459303585374202,0.502358612967579,0.467042166682423,0.539431483236371,0.363295234007745,0.378467239369605,0.413753269503641,0.392840850718142,0.449586116902971,0.492683455046855,0.354534235172893,0.345921242793421,0.459724273960417,0.425122077274734,0.300495413938976,0.308859143201799,0.279851676544018,0.235220473347704,0.318961894952704,0.270665451115521,0.266998302085389,0.356730348757975,0.292683413687613,0.35405916478909,0.345775401529095,0.336351030498799,0.37912151392744,0.367261078053871,0.461758309390496,0.489316577019065,0.345507366786827,0.337314273675432,0.389333465101624,0.379859457719384,0.339135017595371,0.218243049859534,0.30226541886059,0.369836141813194,0.422284124338379,0.432273548728618,0.476379605442028,0.543657751641144,0.502068522505609,0.490013765093466,0.482602722611445,0.4954224497222,0.378717034567836,0.401986594209925,0.484509692350027,0.477295203975525,0.523664535186605,0.464215330989441,0.4740937840759,0.463546749618556,0.495838122530993,0.543610610178721,0.648408731542401,0.617494277440666,0.660147239623771,0.658470082835933,0.639690416904975
"4",0.540089180576923,0.565391825905199,0.444496736487142,0.426466953361509,0.391231989590449,0.339973975630763,0.384142608324721,0.392111613166176,0.348596581897313,0.382272221516311,0.378871056923761,0.365517860635752,0.384019980390242,0.386799260768712,0.344147718973445,0.356076820265856,0.44391624776764,0.479301272332319,0.398624264486452,0.481943477247564,0.364192589958618,0.358843850957977,0.409772916056288,0.336692719082732,0.22412677901442,0.234509009182973,0.288302019169272,0.334290759667646,0.356071204208618,0.347382983311657,0.271972357528591,0.365754191114721,0.431121814110699,0.369388360275321,0.339956153417142,0.317003381419482,0.382935052291124,0.449070107397652,0.546964947397265,0.58053132150258,0.448340097283497,0.354272896233008,0.448460121975206,0.324328312102346,0.357229221226066,0.480628484574245,0.417300061352395,0.406954139121512,0.39649991976006,0.355795919450523,0.299386269430381,0.333831839255146,0.341986668144053,0.328178894003409,0.284673075587095,0.270262203283744,0.281554748134355,0.26118851428117,0.287887470824712,0.275214119758561,0.244438004784574,0.285017649258462,0.303262942997509,0.295500230817384,0.388983433985354,0.401366615866085,0.405728490966354,0.405839307511953,0.431249469572434,0.499774887152581,0.510627236717375,0.429177048775693,0.458642269186367,0.331881423952088,0.425434728240601,0.438727693208988,0.318897868916947,0.548920404899862,0.479860067661624,0.478963271533421,0.501980319153066,0.539039754069249,0.513639969017102,0.478011311782395,0.50079986069935,0.433526071893178,0.433585966890262,0.556667944824514,0.57358137095464,0.502203499631082,0.536930930793839,0.463011639497188,0.59455482213578,0.511548160772422,0.576408865948528,0.688505598893995,0.607845320249622,0.682051284448849,0.593106356566936,0.55086281709389
"5",0.555111207535951,0.487844397346687,0.343682680941172,0.369417357971352,0.300533194865145,0.299352497498788,0.30326809892543,0.310209892451484,0.310823002138796,0.316167521908097,0.332210325808047,0.433586021768834,0.300578996675926,0.382221851751592,0.263232379098392,0.305639668737259,0.388790278729383,0.281355882596736,0.374568658623011,0.339953975958446,0.314308495124126,0.390164520997493,0.412811019096619,0.369262208458361,0.316870058796731,0.185190650131672,0.250099518621074,0.256930159961305,0.426001602166592,0.318603064805222,0.330595770986392,0.255132372565407,0.320546994584498,0.339444257697631,0.360464180254871,0.39699172959708,0.447840673914005,0.405386792176801,0.434944865183752,0.555713101987465,0.44846777848884,0.403713916883417,0.344479925097771,0.273829350178395,0.331613690933607,0.346047775172221,0.431489594103449,0.404660608264502,0.434949320489902,0.368427451129003,0.384086336970389,0.343536405567236,0.415408167092982,0.345733833869456,0.363728600286822,0.359319878820388,0.327953933270992,0.207338765613128,0.352500573931713,0.340004903835776,0.304994055868065,0.225197190460884,0.339753829836081,0.404019562016779,0.410399093742384,0.40066506297045,0.394470393489709,0.381557524147711,0.458417647228407,0.483896795986451,0.472101314472206,0.38817240685032,0.511279306718864,0.447005398975142,0.512624196922773,0.461109564426944,0.424380458375731,0.492371517751388,0.501273403867126,0.413109298115034,0.420820190065973,0.519308540556835,0.543576456198222,0.448992873971658,0.396855194638973,0.437729327760949,0.527852655650507,0.538088591640054,0.651783034696562,0.749606996942413,0.71178181141666,0.713580049816055,0.621740981264286,0.65806557383015,0.543582908150427,0.619083865968743,0.565309104318143,0.659852468449758,0.611090419719929,0.491653867664938
"6",0.358342428455534,0.50564934518882,0.420593549246672,0.3256731446041,0.338360357043077,0.256146982002348,0.141794062127064,0.245231370737669,0.294281410715135,0.291692931379653,0.299998348386172,0.305779920113716,0.292530518660126,0.248906859931511,0.245092432916633,0.214213880771593,0.289416053163608,0.295180697535245,0.294103499365863,0.37985115147343,0.429784651358679,0.418262541128187,0.371256809109525,0.378550454759893,0.423930872733451,0.341901622861359,0.261311008273017,0.419539013776714,0.257382221794779,0.389039162251124,0.20898633047661,0.336608799543062,0.371340209652699,0.415361939920649,0.434250429819203,0.411307586497608,0.421500187543463,0.396610716564518,0.519744855678791,0.435061512171843,0.459965754879066,0.403064174581308,0.417494189592476,0.393880212582748,0.348096806311634,0.396308283341949,0.394750587481064,0.405218692188298,0.475458233246162,0.27937413562948,0.383849028983643,0.340517707240456,0.272033802872661,0.265754366721856,0.29757534217071,0.374599519757636,0.387600132878447,0.403943500319472,0.381337166351553,0.307855023328435,0.28926908886864,0.313733109149025,0.42793407687411,0.459162724078498,0.35959760152496,0.306955594993169,0.332766687678192,0.379721832252311,0.430234507268388,0.553807240749694,0.518782684199301,0.411063682299829,0.435531601358985,0.444582097117732,0.418475390041077,0.431364439881634,0.458195021649996,0.506615205917288,0.460242992757405,0.450781882448239,0.387857621610781,0.378242986319644,0.442545659529049,0.460435168601616,0.455253308430295,0.454567491341204,0.425413167106334,0.60936175963248,0.637806999361163,0.644141148685009,0.786405459924745,0.804547860206888,0.700353219958715,0.681111619066698,0.718057314253914,0.664749852777024,0.642392089849326,0.541942794067177,0.619854420170739,0.515291563487608
"7",0.41277921771046,0.404759323005259,0.398923025287145,0.37749076524448,0.243011729113866,0.238316738747739,0.20789052823757,0.248669176364882,0.317414850639153,0.114141152865583,0.205607919031436,0.317668434766713,0.217152058203528,0.195439645260133,0.292161249088916,0.324010817589774,0.357986863916646,0.322442298685605,0.300591879403632,0.376394198361557,0.371485032607568,0.388406298677727,0.452527505098212,0.477343492388928,0.329436626417775,0.370392300998757,0.360856090280929,0.32260837222534,0.354277971061859,0.337369851215504,0.386877534586287,0.387501619248262,0.334708610482211,0.339151055507415,0.425101490110132,0.24649966286211,0.420919404573342,0.331272000697242,0.287788641760662,0.348071776451239,0.358073859422806,0.410534327110913,0.452067882977417,0.420361665681815,0.42651139841183,0.436386873060747,0.405235530399298,0.357720848316279,0.420047374022913,0.374454467324401,0.308699969425482,0.284503061674542,0.165253642020139,0.314424511015645,0.238762003236278,0.178742904683254,0.309274879077612,0.396812989621426,0.407534381078631,0.379734190349937,0.365420618631195,0.349162829309795,0.403075047568204,0.403308807100959,0.291099500615549,0.387015579782969,0.400779248434715,0.451009185066177,0.421309640595054,0.518212734178801,0.566533559834309,0.569905368618393,0.310094113149364,0.422854199661251,0.454305436507151,0.416944324240063,0.471326598384932,0.504962904925663,0.436545512607184,0.360360128879462,0.306512825376081,0.250473893679992,0.321813697439376,0.404367682712405,0.460866625931824,0.513158127189971,0.475138935841147,0.483133085272483,0.58346411082001,0.562227534839245,0.58473732092917,0.641157254436385,0.682384317206666,0.580387467525455,0.563266997478981,0.582293013528779,0.511472346358821,0.705208054713484,0.514319952191408,0.478822835811432
"8",0.364566522473488,0.321862294982707,0.295371336744814,0.351818595483725,0.346441834884766,0.336407920796069,0.29008759574711,0.222642613004757,0.27303768110144,0.284431982788117,0.261607323952888,0.29214488243648,0.250965246192796,0.213669658008267,0.199378448984333,0.234865592297456,0.332652909136626,0.367243625939818,0.335616699048117,0.361893779304802,0.406409711774982,0.388166405513116,0.410641692020989,0.370949464024793,0.448880042216235,0.416273177197617,0.462735897471524,0.284629514917006,0.322883497775943,0.416455049831622,0.433342849260225,0.457596454321039,0.407231908307725,0.347605035881995,0.369139639255311,0.309740619471747,0.303516096647708,0.304413487779567,0.338455033574348,0.274508947466624,0.295537024552018,0.3630455889103,0.49569957618088,0.499077096564163,0.385984713970293,0.368129590149609,0.35471236005399,0.324483000986928,0.385485796971778,0.344767052371158,0.278007180496912,0.185708584294391,0.11497838259614,0.114433360118607,0.192873817922342,0.273937157669955,0.283107997995689,0.403624666711732,0.415830101005305,0.288820711409065,0.396805929235501,0.385478631345073,0.4631646372894,0.351182040508865,0.310268626000809,0.44121997299087,0.361906054262286,0.408103724816809,0.489494771590768,0.41193917234088,0.469968006983857,0.346198648178483,0.474817379205282,0.430344582927129,0.361074044063662,0.553119339366147,0.520518050642282,0.492229127441342,0.406800229628052,0.304576293429732,0.280538851891947,0.321439152649204,0.39255161379353,0.4300264921424,0.50134064393606,0.467275900407655,0.527023126397339,0.551587920119871,0.629725426993033,0.595471733756713,0.52410840278646,0.581254294348041,0.544140840845715,0.458078710409552,0.481645604880237,0.496616430293563,0.503237333805028,0.497943211773333,0.589911710686107,0.408796814864732
"9",0.390161928421152,0.378733575655836,0.368547721849406,0.468950300213801,0.485852497170245,0.361693537771409,0.392686494215177,0.395872887201017,0.415567853810229,0.231406214203244,0.31349756093101,0.238722164705839,0.232599449739314,0.302376729937797,0.230766601145909,0.304663444384981,0.300295218301304,0.408269987507908,0.415056653693886,0.456169594887013,0.350073688433928,0.465210781970181,0.398667094869131,0.441226669832906,0.514090640618969,0.453256658917047,0.46860381236854,0.301188201433652,0.388812184298222,0.462605184937933,0.409163195086119,0.341362918190545,0.341880495801416,0.432441193923774,0.347508082481921,0.327303767413033,0.30305432812997,0.253924780487974,0.306736963927058,0.246345205309593,0.323786430438851,0.269779490919128,0.419688067402423,0.416054771342111,0.339655291365777,0.380055730710725,0.337820343963776,0.311386395726726,0.492986568667341,0.370393290136566,0.284408936481656,0.251346834726537,0.189781203613687,0.115238914433014,0.270898876056366,0.209550933421737,0.208153482138006,0.371848929426929,0.478850778364381,0.500427458298068,0.460319317137377,0.448636013187347,0.360681974176024,0.383949433438918,0.311510697128114,0.285787963902731,0.336565613575747,0.325629139871236,0.375862244528302,0.373370938376548,0.453003610382251,0.470076680095716,0.401833851390413,0.396870474707948,0.444517191884719,0.564811027865313,0.476654277246341,0.453654779282387,0.35068268156073,0.289965119869776,0.317011245499948,0.279285885894848,0.292633179752544,0.335876039739516,0.410030490214678,0.520573815855075,0.417627004363243,0.460108509969986,0.457078965248826,0.508560701805864,0.485667793461831,0.522948793867281,0.617258137706259,0.499351030953994,0.501359493348672,0.448792792140215,0.45025004267431,0.518275618511723,0.470997273704027,0.483695533394593
"10",0.399779940421704,0.451521112414673,0.467322000560524,0.442580018429951,0.515763205732829,0.490866205813853,0.550268737049724,0.481197875816191,0.458228057876484,0.349582844609525,0.283819195051143,0.366474162263558,0.339979995358655,0.303786267023196,0.297420389603014,0.333518891950462,0.416409230397972,0.452561395319697,0.436889781212686,0.457833370953933,0.283153994554323,0.434475270496258,0.549325982672693,0.458329247174792,0.55001555216494,0.549283796170376,0.508503015161127,0.391986619283531,0.442755601338602,0.346384032790964,0.298067354041662,0.39211629975508,0.340763668278162,0.408244893640287,0.335658920690028,0.31645807676541,0.182740243953388,0.254783160823581,0.339515839139248,0.280349241185625,0.274704873052216,0.314945689486378,0.424905847032345,0.412897713954336,0.396411944299008,0.405798050308239,0.430578719339943,0.414873732463055,0.41049650598432,0.353379655732424,0.341703179955048,0.290315187374234,0.169782061703272,0.219103158019778,0.277047844947733,0.376816694836726,0.362586461630392,0.46689477048181,0.499162988281692,0.509219433046522,0.403468081894989,0.382717815141571,0.374187216714477,0.290215651505948,0.263169562615023,0.303556224421611,0.367268558252637,0.150374660721565,0.288515583163683,0.296951891123357,0.49637378318353,0.42780633506366,0.369323411324834,0.327244219186717,0.517167470858172,0.483439655088134,0.528058329205319,0.44554192011491,0.293993103788502,0.395769610518692,0.363963926173537,0.296204539830229,0.31648987172202,0.351363331711162,0.38405350228249,0.465571189514217,0.385277978580783,0.385433568078044,0.489881783290375,0.475382668651331,0.445727175967989,0.670262540120652,0.581044094896301,0.612806316996029,0.513437794402183,0.498497803549434,0.516293426256732,0.443986420899302,0.450540230144196,0.485092655665332
